date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths
3/5/20,DC,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,SC,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,MN,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,ID,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,RI,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,NV,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,FSM,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,MI,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,WI,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,CA,02/27/2020,3/4/20,80,28,1,1,0,0
3/5/20,LA,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,NE,02/27/2020,3/4/20,2,2,0,0,0,0
3/5/20,PR,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,MS,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,OH,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,WV,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,IA,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,FL,02/27/2020,3/4/20,2,2,0,0,0,0
3/5/20,IN,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,KS,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,DE,02/27/2020,3/4/20,13,0,0,0,0,0
3/5/20,GU,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,UT,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,NY,02/27/2020,3/4/20,10,10,0,0,0,0
3/5/20,PA,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,RMI,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,ME,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,VT,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,MO,02/27/2020,3/4/20,1,1,0,0,0,0
3/5/20,AR,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,MD,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,OK,02/27/2020,3/4/20,0,0,0,0,0,0
3/5/20,PW,02/27/2020,3/4/20,0,0,0,0,0,0
11/5/20,KS,10/29/2020,11/4/20,93246,10169,1110,84,0,0
11/5/20,OH,10/29/2020,11/4/20,230209,24862,5532,325,0,0
11/5/20,SD,10/29/2020,11/4/20,49789,7789,460,76,0,0
11/5/20,ME,10/29/2020,11/4/20,7071,685,150,4,0,0
11/5/20,TX,10/29/2020,11/4/20,978750,78006,18882,624,0,0
11/5/20,WA,10/29/2020,11/4/20,114950,7363,1802,80,0,0
11/5/20,IL,10/29/2020,11/4/20,443803,50003,10217,329,0,0
11/5/20,HI,10/29/2020,11/4/20,15629,590,340,5,0,0
11/5/20,IA,10/29/2020,11/4/20,137214,16579,1800,110,0,0
11/5/20,MP,10/29/2020,11/4/20,96,4,2,0,0,0
11/5/20,MS,10/29/2020,11/4/20,122277,4660,3396,94,0,0
11/5/20,OK,10/29/2020,11/4/20,127773,8621,1392,106,0,0
11/5/20,CO,10/29/2020,11/4/20,113860,15540,2277,101,0,0
11/5/20,MA,10/29/2020,11/4/20,163319,9081,10062,138,0,0
11/5/20,RMI,10/29/2020,11/4/20,1,0,0,0,0,0
11/5/20,TN,10/29/2020,11/4/20,267452,14880,3480,239,0,0
11/5/20,VI,10/29/2020,11/4/20,1388,35,23,2,0,0
11/5/20,AS,10/29/2020,11/4/20,0,0,0,0,0,0
11/5/20,FL,10/29/2020,11/4/20,821123,30696,16920,354,0,0
11/5/20,GA,10/29/2020,11/4/20,395711,40677,8538,665,0,0
11/5/20,RI,10/29/2020,11/4/20,32493,2819,1231,27,0,0
11/5/20,NC,10/29/2020,11/4/20,284934,16169,4914,255,0,0
11/5/20,FSM,10/29/2020,11/4/20,0,0,0,0,0,0
11/5/20,AZ,10/29/2020,11/4/20,250633,9468,6059,154,0,0
11/5/20,WY,10/29/2020,11/4/20,15044,2898,104,27,0,0
11/5/20,DC,10/29/2020,11/4/20,17601,628,647,3,0,0
11/5/20,LA,10/29/2020,11/4/20,190188,4358,5975,85,0,0
11/5/20,NE,10/29/2020,11/4/20,74828,9602,1161,140,0,0
11/5/20,KY,10/29/2020,11/4/20,113003,11507,1513,72,0,0
11/5/20,SC,10/29/2020,11/4/20,180869,7388,3984,110,0,0
11/5/20,MN,10/29/2020,11/4/20,160667,21435,3153,299,0,0
11/5/20,CA,10/29/2020,11/4/20,952925,33103,17772,345,0,0
11/5/20,NV,10/29/2020,11/4/20,104093,6614,1814,48,0,0
11/5/20,MT,10/29/2020,11/4/20,35898,5930,404,79,0,0
11/5/20,CT,10/29/2020,11/4/20,75373,6246,4645,41,0,0
11/5/20,MI,10/29/2020,11/4/20,212126,26190,7783,181,0,0
11/5/20,WI,10/29/2020,11/4/20,257287,35727,2466,254,0,0
11/5/20,VA,10/29/2020,11/4/20,185836,9079,3675,64,0,0
11/5/20,ID,10/29/2020,11/4/20,68314,6527,663,65,0,0
11/5/20,OR,10/29/2020,11/4/20,47049,3821,705,34,0,0
11/5/20,NH,10/29/2020,11/4/20,11563,922,484,6,0,0
11/5/20,NJ,10/29/2020,11/4/20,259709,15714,16391,67,0,0
11/5/20,ND,10/29/2020,11/4/20,48301,8391,604,82,0,0
11/5/20,NY,10/29/2020,11/4/20,249422,9292,9511,65,0,0
02/27/2020,AK,02/20/2020,02/26/2020,0,0,0,0,0,0
11/5/20,AR,10/29/2020,11/4/20,117899,8047,2628,169,0,0
11/5/20,DE,10/29/2020,11/4/20,25419,1125,766,27,0,0
11/5/20,PA,10/29/2020,11/4/20,223168,17306,8926,171,0,0
11/5/20,WV,10/29/2020,11/4/20,25988,2921,472,36,0,0
11/5/20,UT,10/29/2020,11/4/20,122424,12884,627,46,0,0
11/5/20,PR,10/29/2020,11/4/20,35807,3279,850,37,0,0
11/5/20,IN,10/29/2020,11/4/20,191764,22652,4680,298,0,0
11/5/20,MD,10/29/2020,11/4/20,148766,6341,4170,55,0,0
11/5/20,GU,10/29/2020,11/4/20,4903,437,83,6,0,0
11/5/20,NM,10/29/2020,11/4/20,50252,6425,1059,68,0,0
11/5/20,MO,10/29/2020,11/4/20,204153,20308,3118,216,0,0
11/5/20,AL,10/29/2020,11/4/20,198927,10152,3003,94,0,0
11/5/20,PW,10/29/2020,11/4/20,0,0,0,0,0,0
11/5/20,NYC,10/29/2020,11/4/20,270468,5909,24011,50,0,0
11/5/20,VT,10/29/2020,11/4/20,2214,125,63,0,0,0
2/6/20,PW,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,OH,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,WA,01/30/2020,2/5/20,2,0,0,0,0,0
2/6/20,KS,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,AL,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,UT,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,NYC,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,ME,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,GU,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,IN,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,MA,01/30/2020,2/5/20,1,0,0,0,0,0
2/6/20,IA,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,AR,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,CO,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,NM,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,DE,01/30/2020,2/5/20,9,4,0,0,0,0
2/6/20,ND,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,NH,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,MI,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,LA,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,NC,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,RI,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,CA,01/30/2020,2/5/20,8,6,0,0,0,0
2/6/20,OR,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,ID,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,KY,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,DC,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,WY,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,CT,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,MN,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,NJ,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,SC,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,AZ,01/30/2020,2/5/20,1,0,0,0,0,0
2/6/20,VA,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,MT,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,NE,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,NV,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,FSM,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,WI,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,PR,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,TN,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,HI,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,VI,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,IL,01/30/2020,2/5/20,2,1,0,0,0,0
2/6/20,GA,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,NY,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,MD,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,MS,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,WV,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,RMI,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,TX,01/30/2020,2/5/20,0,0,0,0,0,0
03/19/2020,AK,3/12/20,03/18/2020,11,11,0,0,0,0
2/6/20,SD,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,VT,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,MO,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,PA,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,MP,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,AS,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,OK,01/30/2020,2/5/20,0,0,0,0,0,0
2/6/20,FL,01/30/2020,2/5/20,0,0,0,0,0,0
8/6/20,AS,07/30/2020,8/5/20,0,0,0,0,0,0
8/6/20,NM,07/30/2020,8/5/20,21566,1430,667,35,0,0
8/6/20,IN,07/30/2020,8/5/20,69966,5670,2929,65,0,0
8/6/20,GU,07/30/2020,8/5/20,397,43,5,0,0,0
8/6/20,PA,07/30/2020,8/5/20,119806,5608,7312,84,0,0
8/6/20,SD,07/30/2020,8/5/20,9151,517,137,8,0,0
8/6/20,ME,07/30/2020,8/5/20,3992,127,124,3,0,0
8/6/20,TX,07/30/2020,8/5/20,465600,57494,8541,1299,0,0
8/6/20,OK,07/30/2020,8/5/20,40571,5944,582,59,0,0
8/6/20,FL,07/30/2020,8/5/20,502734,51336,7627,1294,0,0
8/6/20,ND,07/30/2020,8/5/20,7058,832,115,10,0,0
8/6/20,VT,07/30/2020,8/5/20,1426,24,63,1,0,0
8/6/20,WV,07/30/2020,8/5/20,7155,877,124,13,0,0
8/6/20,HI,07/30/2020,8/5/20,2645,847,47,14,0,0
8/6/20,CO,07/30/2020,8/5/20,48856,3629,1810,33,0,0
8/6/20,IL,07/30/2020,8/5/20,187754,11390,7770,116,0,0
8/6/20,NYC,07/30/2020,8/5/20,229515,1900,23511,39,0,0
8/6/20,IA,07/30/2020,8/5/20,46753,3127,900,46,0,0
8/6/20,WI,07/30/2020,8/5/20,56941,5890,1017,57,0,0
8/6/20,LA,07/30/2020,8/5/20,125943,13170,4096,214,0,0
8/6/20,NV,07/30/2020,8/5/20,52828,7021,890,110,0,0
8/6/20,RI,07/30/2020,8/5/20,18481,664,1034,10,0,0
8/6/20,MN,07/30/2020,8/5/20,57615,4803,1796,52,0,0
8/6/20,AZ,07/30/2020,8/5/20,182210,13935,3931,478,0,0
8/6/20,ID,07/30/2020,8/5/20,22707,3034,217,44,0,0
8/6/20,NC,07/30/2020,8/5/20,132196,11365,2279,210,0,0
8/6/20,NJ,07/30/2020,8/5/20,185810,3013,15830,52,0,0
8/6/20,KY,07/30/2020,8/5/20,32728,4005,748,28,0,0
8/6/20,VA,07/30/2020,8/5/20,95051,7061,2272,151,0,0
8/6/20,NH,07/30/2020,8/5/20,6719,206,418,7,0,0
8/6/20,NE,07/30/2020,8/5/20,26657,2002,464,37,0,0
8/6/20,WY,07/30/2020,8/5/20,2914,292,27,1,0,0
8/6/20,FSM,07/30/2020,8/5/20,0,0,0,0,0,0
8/6/20,MT,07/30/2020,8/5/20,4429,756,65,11,0,0
8/6/20,OR,07/30/2020,8/5/20,19976,2258,338,28,0,0
8/6/20,MI,07/30/2020,8/5/20,93901,4932,6473,54,0,0
8/6/20,SC,07/30/2020,8/5/20,95472,9625,1894,279,0,0
8/6/20,DC,07/30/2020,8/5/20,12443,444,587,3,0,0
8/6/20,CA,07/30/2020,8/5/20,527507,49959,9519,926,0,0
8/6/20,CT,07/30/2020,8/5/20,50225,685,4436,11,0,0
8/6/20,KS,07/30/2020,8/5/20,29181,2689,376,23,0,0
8/6/20,MS,07/30/2020,8/5/20,63459,7655,1803,242,0,0
8/6/20,OH,07/30/2020,8/5/20,96305,8412,3305,146,0,0
8/6/20,MA,07/30/2020,8/5/20,113161,2032,8659,79,0,0
8/6/20,NY,07/30/2020,8/5/20,191644,2602,8963,40,0,0
8/6/20,MP,07/30/2020,8/5/20,46,6,2,0,0,0
8/6/20,PW,07/30/2020,8/5/20,0,0,0,0,0,0
8/6/20,MO,07/30/2020,8/5/20,56609,8621,1313,61,0,0
8/6/20,AL,07/30/2020,8/5/20,95323,10671,1694,155,0,0
8/6/20,VI,07/30/2020,8/5/20,481,96,8,0,0,0
8/6/20,AR,07/30/2020,8/5/20,47532,5076,931,98,0,0
8/6/20,WA,07/30/2020,8/5/20,60715,5110,1035,67,0,0
8/6/20,GA,07/30/2020,8/5/20,201715,23382,3985,346,0,0
03/26/2020,AK,03/19/2020,03/25/2020,63,52,1,1,0,0
8/6/20,TN,07/30/2020,8/5/20,112648,13383,1144,125,0,0
8/6/20,MD,07/30/2020,8/5/20,92426,6136,3536,59,0,0
8/6/20,UT,07/30/2020,8/5/20,42373,3099,316,33,0,0
8/6/20,RMI,07/30/2020,8/5/20,0,0,0,0,0,0
8/6/20,PR,07/30/2020,8/5/20,7684,1984,246,35,0,0
8/6/20,DE,07/30/2020,8/5/20,15535,612,617,5,0,0
5/7/20,DE,04/30/2020,5/6/20,6007,1188,270,75,0,0
5/7/20,IL,04/30/2020,5/6/20,68231,17875,2974,760,0,0
5/7/20,NY,04/30/2020,5/6/20,145627,10777,10516,1224,0,0
5/7/20,SD,04/30/2020,5/6/20,2778,404,29,16,0,0
5/7/20,ND,04/30/2020,5/6/20,1323,290,33,11,0,0
4/2/20,AK,03/26/2020,4/1/20,149,86,3,2,0,0
5/7/20,IN,04/30/2020,5/6/20,21870,4699,1421,306,0,0
5/7/20,AL,04/30/2020,5/6/20,8769,1790,341,86,0,0
5/7/20,GU,04/30/2020,5/6/20,149,8,5,0,0,0
5/7/20,PA,04/30/2020,5/6/20,54826,8471,3652,895,0,0
5/7/20,GA,04/30/2020,5/6/20,30735,4974,1324,227,0,0
5/7/20,OK,04/30/2020,5/6/20,4202,728,253,39,0,0
5/7/20,MO,04/30/2020,5/6/20,9520,1671,541,117,0,0
5/7/20,UT,04/30/2020,5/6/20,5570,1092,57,12,0,0
5/7/20,HI,04/30/2020,5/6/20,607,24,14,0,0,0
5/7/20,PR,04/30/2020,5/6/20,997,100,99,13,0,0
5/7/20,WV,04/30/2020,5/6/20,1240,130,49,11,0,0
5/7/20,IA,04/30/2020,5/6/20,10404,3562,218,70,0,0
5/7/20,FL,04/30/2020,5/6/20,38012,4816,1536,318,0,0
5/7/20,SC,04/30/2020,5/6/20,6939,1056,304,73,0,0
5/7/20,CA,04/30/2020,5/6/20,58944,12343,2327,516,0,0
5/7/20,RI,04/30/2020,5/6/20,9277,1996,478,138,0,0
5/7/20,MT,04/30/2020,5/6/20,455,4,16,0,0,0
5/7/20,DC,04/30/2020,5/6/20,5461,1355,277,72,0,0
5/7/20,AZ,04/30/2020,5/6/20,9707,2498,426,118,0,0
5/7/20,ID,04/30/2020,5/6/20,2158,205,66,6,0,0
5/7/20,LA,04/30/2020,5/6/20,30398,2738,2162,321,0,0
5/7/20,CT,04/30/2020,5/6/20,32253,4436,2718,550,0,0
5/7/20,MI,04/30/2020,5/6/20,47737,5364,4464,595,0,0
5/7/20,FSM,04/30/2020,5/6/20,0,0,0,0,0,0
5/7/20,MN,04/30/2020,5/6/20,8561,3922,727,173,0,0
5/7/20,NC,04/30/2020,5/6/20,13543,2838,551,118,0,0
5/7/20,NJ,04/30/2020,5/6/20,131928,15563,10187,1933,0,0
5/7/20,NH,04/30/2020,5/6/20,2741,683,92,32,0,0
5/7/20,WY,04/30/2020,5/6/20,631,87,7,0,0,0
5/7/20,NV,04/30/2020,5/6/20,5741,807,289,59,0,0
5/7/20,VA,04/30/2020,5/6/20,20987,6026,736,217,0,0
5/7/20,OR,04/30/2020,5/6/20,2915,469,115,14,0,0
5/7/20,WI,04/30/2020,5/6/20,8900,2380,405,53,0,0
5/7/20,NE,04/30/2020,5/6/20,6545,2749,149,31,0,0
5/7/20,KY,04/30/2020,5/6/20,5933,1411,283,49,0,0
5/7/20,WA,04/30/2020,5/6/20,16370,1945,5,0,0,0
5/7/20,RMI,04/30/2020,5/6/20,0,0,0,0,0,0
5/7/20,TN,04/30/2020,5/6/20,13943,3137,238,43,0,0
5/7/20,VT,04/30/2020,5/6/20,896,44,56,4,0,0
5/7/20,MS,04/30/2020,5/6/20,8426,1861,374,124,0,0
5/7/20,OH,04/30/2020,5/6/20,21576,4273,1326,273,0,0
5/7/20,NM,04/30/2020,5/6/20,4288,1075,169,57,0,0
5/7/20,TX,04/30/2020,5/6/20,31125,6766,1043,191,0,0
5/7/20,CO,04/30/2020,5/6/20,17214,3553,1126,196,0,0
5/7/20,ME,04/30/2020,5/6/20,1253,199,62,10,0,0
5/7/20,VI,04/30/2020,5/6/20,66,9,4,0,0,0
5/7/20,AR,04/30/2020,5/6/20,3790,573,129,12,0,0
5/7/20,MP,04/30/2020,5/6/20,14,0,2,0,0,0
5/7/20,AS,04/30/2020,5/6/20,0,0,0,0,0,0
5/7/20,MD,04/30/2020,5/6/20,28164,7314,1437,360,0,0
5/7/20,KS,04/30/2020,5/6/20,5784,2003,166,30,0,0
5/7/20,PW,04/30/2020,5/6/20,0,0,0,0,0,0
5/7/20,MA,04/30/2020,5/6/20,76045,11231,4420,1014,0,0
5/7/20,NYC,04/30/2020,5/6/20,182430,13348,15962,1261,0,0
10/8/20,CO,10/1/20,10/7/20,74987,4260,2043,41,0,0
10/8/20,IL,10/1/20,10/7/20,310337,14614,9126,211,0,0
10/8/20,KS,10/1/20,10/7/20,65011,4169,745,46,0,0
10/8/20,NM,10/1/20,10/7/20,31372,1938,896,19,0,0
10/8/20,MA,10/1/20,10/7/20,136512,4375,9557,101,0,0
10/8/20,ND,10/1/20,10/7/20,24858,3011,334,71,0,0
10/8/20,PA,10/1/20,10/7/20,171388,7488,8311,130,0,0
10/8/20,UT,10/1/20,10/7/20,80896,7446,497,40,0,0
10/8/20,SD,10/1/20,10/7/20,25906,3517,258,35,0,0
10/8/20,VI,10/1/20,10/7/20,1322,4,20,0,0,0
10/8/20,MS,10/1/20,10/7/20,102241,4050,3050,82,0,0
10/8/20,AR,10/1/20,10/7/20,90101,5407,1981,151,0,0
10/8/20,NY,10/1/20,10/7/20,220268,5660,9305,42,0,0
10/8/20,DE,10/1/20,10/7/20,21480,986,681,12,0,0
10/8/20,RMI,10/1/20,10/7/20,0,0,0,0,0,0
10/8/20,AL,10/1/20,10/7/20,161085,6313,2602,72,0,0
10/8/20,TN,10/1/20,10/7/20,206029,11516,2640,188,0,0
10/8/20,WV,10/1/20,10/7/20,17150,1300,370,19,0,0
10/8/20,FL,10/1/20,10/7/20,722708,16189,14907,594,0,0
10/8/20,HI,10/1/20,10/7/20,13204,665,305,17,0,0
10/8/20,IA,10/1/20,10/7/20,95093,5844,1418,61,0,0
10/8/20,GA,10/1/20,10/7/20,326149,8116,7244,228,0,0
10/8/20,VT,10/1/20,10/7/20,1789,42,63,0,0,0
10/8/20,OH,10/1/20,10/7/20,162723,8735,4595,124,0,0
10/8/20,LA,10/1/20,10/7/20,172625,5170,5603,92,0,0
10/8/20,RI,10/1/20,10/7/20,24433,966,1139,14,0,0
10/8/20,NH,10/1/20,10/7/20,8731,464,446,7,0,0
10/8/20,AZ,10/1/20,10/7/20,222541,4033,5733,80,0,0
10/8/20,NC,10/1/20,10/7/20,224897,12269,4025,171,0,0
10/8/20,MI,10/1/20,10/7/20,145093,7083,7167,89,0,0
10/8/20,NJ,10/1/20,10/7/20,215907,5244,16146,24,0,0
10/8/20,SC,10/1/20,10/7/20,153706,5749,3501,125,0,0
10/8/20,NV,10/1/20,10/7/20,83347,3367,1636,36,0,0
10/8/20,CT,10/1/20,10/7/20,59364,1814,4522,14,0,0
10/8/20,MN,10/1/20,10/7/20,106596,7573,2383,76,0,0
10/8/20,FSM,10/1/20,10/7/20,0,0,0,0,0,0
10/8/20,WI,10/1/20,10/7/20,138700,16425,1503,101,0,0
10/8/20,VA,10/1/20,10/7/20,153693,5423,3303,98,0,0
10/8/20,OR,10/1/20,10/7/20,35634,2126,583,24,0,0
10/8/20,DC,10/1/20,10/7/20,15697,371,632,5,0,0
10/8/20,NE,10/1/20,10/7/20,47752,3716,739,55,0,0
10/8/20,ID,10/1/20,10/7/20,45753,3705,500,31,0,0
10/8/20,CA,10/1/20,10/7/20,839551,21364,16127,473,0,0
10/8/20,MT,10/1/20,10/7/20,16061,2989,193,13,0,0
10/8/20,WY,10/1/20,10/7/20,6901,953,53,3,0,0
10/8/20,KY,10/1/20,10/7/20,76588,7747,1222,49,0,0
10/8/20,IN,10/1/20,10/7/20,128239,8217,3764,121,0,0
10/8/20,MP,10/1/20,10/7/20,75,5,2,0,0,0
10/8/20,GU,10/1/20,10/7/20,2868,380,57,8,0,0
10/8/20,MO,10/1/20,10/7/20,141625,11534,2252,164,0,0
10/8/20,ME,10/1/20,10/7/20,5603,214,142,1,0,0
10/8/20,WA,10/1/20,10/7/20,93269,4021,1457,52,0,0
10/8/20,OK,10/1/20,10/7/20,94357,7158,1075,44,0,0
10/8/20,NYC,10/1/20,10/7/20,250939,4010,23851,52,0,0
10/8/20,MD,10/1/20,10/7/20,128665,3939,3974,26,0,0
10/8/20,PW,10/1/20,10/7/20,0,0,0,0,0,0
10/8/20,TX,10/1/20,10/7/20,796705,29965,16720,633,0,0
10/8/20,PR,10/1/20,10/7/20,25658,1657,705,44,0,0
10/8/20,AS,10/1/20,10/7/20,0,0,0,0,0,0
4/9/20,AK,4/2/20,4/8/20,235,86,7,4,0,0
4/9/20,MP,4/2/20,4/8/20,8,6,2,2,0,0
4/9/20,WV,4/2/20,4/8/20,483,292,4,3,0,0
4/9/20,NY,4/2/20,4/8/20,69048,32539,3342,2609,0,0
4/9/20,MO,4/2/20,4/8/20,3624,1703,107,83,0,0
4/9/20,GA,4/2/20,4/8/20,9888,5249,363,223,0,0
4/9/20,PR,4/2/20,4/8/20,620,334,24,13,0,0
4/9/20,TN,4/2/20,4/8/20,4399,1772,79,55,0,0
4/9/20,KS,4/2/20,4/8/20,1047,563,36,26,0,0
4/9/20,PA,4/2/20,4/8/20,16428,10480,424,335,0,0
4/9/20,UT,4/2/20,4/8/20,1814,830,13,8,0,0
4/9/20,ND,4/2/20,4/8/20,251,110,4,1,0,0
4/9/20,WA,4/2/20,4/8/20,9729,3301,5,0,0,0
4/9/20,RMI,4/2/20,4/8/20,0,0,0,0,0,0
4/9/20,VI,4/2/20,4/8/20,45,15,1,1,0,0
4/9/20,AR,4/2/20,4/8/20,1154,471,50,19,0,0
4/9/20,TX,4/2/20,4/8/20,8337,4701,239,145,0,0
4/9/20,NM,4/2/20,4/8/20,821,494,13,8,0,0
4/9/20,MA,4/2/20,4/8/20,21990,10727,433,311,0,0
4/9/20,MS,4/2/20,4/8/20,2006,934,66,46,0,0
4/9/20,CO,4/2/20,4/8/20,4972,2688,233,147,0,0
4/9/20,MD,4/2/20,4/8/20,5529,3543,124,93,0,0
4/9/20,DE,4/2/20,4/8/20,1115,684,28,16,0,0
4/9/20,GU,4/2/20,4/8/20,121,44,4,1,0,0
4/9/20,RI,4/2/20,4/8/20,958,647,52,40,0,0
4/9/20,MI,4/2/20,4/8/20,21076,11360,1037,667,0,0
4/9/20,DC,4/2/20,4/8/20,1440,854,27,16,0,0
4/9/20,OR,4/2/20,4/8/20,1182,447,33,14,0,0
4/9/20,AZ,4/2/20,4/8/20,2726,1313,89,57,0,0
4/9/20,WI,4/2/20,4/8/20,2710,1154,140,86,0,0
4/9/20,SC,4/2/20,4/8/20,2419,1126,51,25,0,0
4/9/20,LA,4/2/20,4/8/20,17030,10606,655,382,0,0
4/9/20,NH,4/2/20,4/8/20,747,380,13,10,0,0
4/9/20,MN,4/2/20,4/8/20,1154,465,88,50,0,0
4/9/20,NC,4/2/20,4/8/20,3698,1843,81,56,0,0
4/9/20,FSM,4/2/20,4/8/20,0,0,0,0,0,0
4/9/20,NJ,4/2/20,4/8/20,47437,25182,1974,1498,0,0
4/9/20,CT,4/2/20,4/8/20,9742,5319,326,241,0,0
4/9/20,KY,4/2/20,4/8/20,1149,528,63,45,0,0
4/9/20,WY,4/2/20,4/8/20,221,91,0,0,0,0
4/9/20,ID,4/2/20,4/8/20,1210,644,15,6,0,0
4/9/20,NE,4/2/20,4/8/20,509,296,28,16,0,0
4/9/20,NV,4/2/20,4/8/20,2259,980,72,41,0,0
4/9/20,MT,4/2/20,4/8/20,332,125,6,1,0,0
4/9/20,VA,4/2/20,4/8/20,3647,2164,66,32,0,0
4/9/20,CA,4/2/20,4/8/20,17141,8972,442,270,0,0
4/9/20,IL,4/2/20,4/8/20,15085,8103,462,321,0,0
4/9/20,PW,4/2/20,4/8/20,0,0,0,0,0,0
4/9/20,HI,4/2/20,4/8/20,406,149,10,5,0,0
4/9/20,AS,4/2/20,4/8/20,0,0,0,0,0,0
4/9/20,OK,4/2/20,4/8/20,1527,806,79,50,0,0
4/9/20,ME,4/2/20,4/8/20,537,234,14,9,0,0
4/9/20,VT,4/2/20,4/8/20,512,278,22,10,0,0
4/9/20,SD,4/2/20,4/8/20,393,264,6,4,0,0
04/16/2020,AK,4/9/20,04/15/2020,300,65,9,2,0,0
4/9/20,NYC,4/2/20,4/8/20,90927,37059,6468,3828,0,0
4/9/20,AL,4/2/20,4/8/20,2614,1439,65,39,0,0
4/9/20,OH,4/2/20,4/8/20,5149,2601,261,153,0,0
4/9/20,IA,4/2/20,4/8/20,1145,599,27,18,0,0
4/9/20,FL,4/2/20,4/8/20,15455,8499,309,222,0,0
4/9/20,IN,4/2/20,4/8/20,5946,3383,338,204,0,0
7/9/20,OH,7/2/20,7/8/20,60181,7316,2709,91,0,0
7/9/20,TN,7/2/20,7/8/20,55827,10709,685,76,0,0
